sale_id,sale_date,sale_price,price_unit,sale_quantity,quantity_unit,product_id,store_id,customer_id,employee_id
1007271,4/24/2023 10:41,26.67,1Kg,1,1Kg,7270,1002,270,11272
1007384,4/24/2023 10:41,26.67,1Kg,1,1Kg,7383,1002,383,11262
1008491,4/24/2023 10:41,26.67,1Kg,1,1Kg,8490,1002,345,11299
1008502,4/24/2023 10:41,26.67,1Kg,1,1Kg,8501,1002,356,11310
1008506,4/24/2023 10:41,26.67,1Kg,1,1Kg,8505,1002,360,11314
1008516,4/24/2023 10:41,26.67,1Kg,1,1Kg,8515,1002,370,11028
1009883,4/24/2023 10:41,26.67,1Kg,1,1Kg,9882,1002,99,11219
1009912,4/24/2023 10:41,26.67,1Kg,1,1Kg,9911,1002,128,11283
1008207,4/24/2023 10:41,26.54,1Kg,1,1Kg,8206,1002,61,11217
1000272,4/24/2023 10:41,26.47,1Kg,1,1Kg,271,1001,271,11173
1007246,4/24/2023 10:41,26.47,1Kg,1,1Kg,7245,1002,245,11209
1008606,4/24/2023 10:41,26.46,1Kg,1,1Kg,8605,1002,460,11294
1001420,4/24/2023 10:41,26.19,1Kg,1,1Kg,1419,1001,419,11299
1008190,4/24/2023 10:41,26.19,1Kg,1,1Kg,8189,1002,44,11180
1000070,4/24/2023 10:41,26.09,1Kg,1,1Kg,69,1001,69,11262
1006475,4/24/2023 10:41,26.09,1Kg,1,1Kg,6474,1002,474,11317
1000068,4/24/2023 10:41,26,1Kg,1,1Kg,67,1001,67,11259
1000107,4/24/2023 10:41,26,1Kg,1,1Kg,106,1001,106,11306
1000276,4/24/2023 10:41,26,1Kg,1,1Kg,275,1001,275,11180
1000277,4/24/2023 10:41,26,1Kg,1,1Kg,276,1001,276,11182
1000685,4/24/2023 10:41,26,1Kg,1,1Kg,684,1001,684,11284
1000687,4/24/2023 10:41,26,1Kg,1,1Kg,686,1001,686,11286
1000911,4/24/2023 10:41,26,1Kg,1,1Kg,910,1001,910,11264
1001055,4/24/2023 10:41,26,1Kg,1,1Kg,1054,1001,54,11294
1001106,4/24/2023 10:41,26,1Kg,1,1Kg,1105,1001,105,11163
1001123,4/24/2023 10:41,26,1Kg,1,1Kg,1122,1001,122,11201
1001235,4/24/2023 10:41,26,1Kg,1,1Kg,1234,1001,234,11178
1001386,4/24/2023 10:41,26,1Kg,1,1Kg,1385,1001,385,11250
1001394,4/24/2023 10:41,26,1Kg,1,1Kg,1393,1001,393,11272
1001395,4/24/2023 10:41,26,1Kg,1,1Kg,1394,1001,394,11273
1001400,4/24/2023 10:41,26,1Kg,1,1Kg,1399,1001,399,11279
1006468,4/24/2023 10:41,26,1Kg,1,1Kg,6467,1002,467,11310
1006559,4/24/2023 10:41,26,1Kg,1,1Kg,6558,1002,558,11281
1006871,4/24/2023 10:41,26,1Kg,1,1Kg,6870,1002,870,11176
1007257,4/24/2023 10:41,26,1Kg,1,1Kg,7256,1002,256,11233
1007288,4/24/2023 10:41,26,1Kg,1,1Kg,7287,1002,287,11290
1007290,4/24/2023 10:41,26,1Kg,1,1Kg,7289,1002,289,11292
1007358,4/24/2023 10:41,26,1Kg,1,1Kg,7357,1002,357,11203
1007606,4/24/2023 10:41,26,1Kg,1,1Kg,7605,1002,605,11215
1007714,4/24/2023 10:41,26,1Kg,1,1Kg,7713,1002,91,11194
1007859,4/24/2023 10:41,26,1Kg,1,1Kg,7858,1002,236,11248
1007994,4/24/2023 10:41,26,1Kg,1,1Kg,7993,1002,371,11279
1007997,4/24/2023 10:41,26,1Kg,1,1Kg,7996,1002,374,11282
1008154,4/24/2023 10:41,26,1Kg,1,1Kg,8153,1002,8,11319
1008160,4/24/2023 10:41,26,1Kg,1,1Kg,8159,1002,14,11034
1008163,4/24/2023 10:41,26,1Kg,1,1Kg,8162,1002,17,11059
1008174,4/24/2023 10:41,26,1Kg,1,1Kg,8173,1002,28,11134
1008569,4/24/2023 10:41,26,1Kg,1,1Kg,8568,1002,423,11231
1008582,4/24/2023 10:41,26,1Kg,1,1Kg,8581,1002,436,11264
1000312,4/24/2023 10:41,25.72,1Kg,1,1Kg,311,1001,311,11268
1007393,4/24/2023 10:41,25.72,1Kg,1,1Kg,7392,1002,392,11278
1002922,4/24/2023 10:41,25.67,1Kg,1,1Kg,2921,1001,921,11196
1009907,4/24/2023 10:41,25.67,1Kg,1,1Kg,9906,1002,123,11278
1001198,4/24/2023 10:41,25.49,1Kg,1,1Kg,1197,1001,197,11317
1007809,4/24/2023 10:41,25.49,1Kg,1,1Kg,7808,1002,186,11082
1001007,4/24/2023 10:41,25.2,1Kg,1,1Kg,1006,1001,6,11206
1001165,4/24/2023 10:41,25.2,1Kg,1,1Kg,1164,1001,164,11284
1007756,4/24/2023 10:41,25.2,1Kg,1,1Kg,7755,1002,133,11281
1007792,4/24/2023 10:41,25.2,1Kg,1,1Kg,7791,1002,169,11317
1008508,4/24/2023 10:41,25.2,1Kg,1,1Kg,8507,1002,362,11316
1000009,4/24/2023 10:41,25,1Kg,1,1Kg,8,1001,8,11059
1000132,4/24/2023 10:41,25,1Kg,1,1Kg,131,1001,131,11078
1000140,4/24/2023 10:41,25,1Kg,1,1Kg,139,1001,139,11134
1000195,4/24/2023 10:41,25,1Kg,1,1Kg,194,1001,194,11273
1000198,4/24/2023 10:41,25,1Kg,1,1Kg,197,1001,197,11277
1000407,4/24/2023 10:41,25,1Kg,1,1Kg,406,1001,406,11206
1000436,4/24/2023 10:41,25,1Kg,1,1Kg,435,1001,435,11274
1000603,4/24/2023 10:41,25,1Kg,1,1Kg,602,1001,602,11008
1000607,4/24/2023 10:41,25,1Kg,1,1Kg,606,1001,606,11046
1000888,4/24/2023 10:41,25,1Kg,1,1Kg,887,1001,887,11208
1000891,4/24/2023 10:41,25,1Kg,1,1Kg,890,1001,890,11214
1000928,4/24/2023 10:41,25,1Kg,1,1Kg,927,1001,927,11287
1000941,4/24/2023 10:41,25,1Kg,1,1Kg,940,1001,940,11300
1000945,4/24/2023 10:41,25,1Kg,1,1Kg,944,1001,944,11304
1000954,4/24/2023 10:41,25,1Kg,1,1Kg,953,1001,953,11313
1000955,4/24/2023 10:41,25,1Kg,1,1Kg,954,1001,954,11314
1000960,4/24/2023 10:41,25,1Kg,1,1Kg,959,1001,959,11319
1001221,4/24/2023 10:41,25,1Kg,1,1Kg,1220,1001,220,11138
1001223,4/24/2023 10:41,25,1Kg,1,1Kg,1222,1001,222,11151
1001286,4/24/2023 10:41,25,1Kg,1,1Kg,1285,1001,285,11285
1001391,4/24/2023 10:41,25,1Kg,1,1Kg,1390,1001,390,11264
1001402,4/24/2023 10:41,25,1Kg,1,1Kg,1401,1001,401,11281
1001404,4/24/2023 10:41,25,1Kg,1,1Kg,1403,1001,403,11283
1001408,4/24/2023 10:41,25,1Kg,1,1Kg,1407,1001,407,11287
1001416,4/24/2023 10:41,25,1Kg,1,1Kg,1415,1001,415,11295
1001419,4/24/2023 10:41,25,1Kg,1,1Kg,1418,1001,418,11298
1001472,4/24/2023 10:41,25,1Kg,1,1Kg,1471,1001,471,11173
1002250,4/24/2023 10:41,25,1Kg,1,1Kg,2249,1001,249,11289
1002915,4/24/2023 10:41,25,1Kg,1,1Kg,2914,1001,914,11178
1002924,4/24/2023 10:41,25,1Kg,1,1Kg,2923,1001,923,11203
1006392,4/24/2023 10:41,25,1Kg,1,1Kg,6391,1002,391,11178
1006393,4/24/2023 10:41,25,1Kg,1,1Kg,6392,1002,392,11180
1006598,4/24/2023 10:41,25,1Kg,1,1Kg,6597,1002,597,11000
1006608,4/24/2023 10:41,25,1Kg,1,1Kg,6607,1002,607,11073
1007122,4/24/2023 10:41,25,1Kg,1,1Kg,7121,1002,121,11204
1007258,4/24/2023 10:41,25,1Kg,1,1Kg,7257,1002,257,11235
1007262,4/24/2023 10:41,25,1Kg,1,1Kg,7261,1002,261,11248
1007360,4/24/2023 10:41,25,1Kg,1,1Kg,7359,1002,359,11205
1007409,4/24/2023 10:41,25,1Kg,1,1Kg,7408,1002,408,11294
1007597,4/24/2023 10:41,25,1Kg,1,1Kg,7596,1002,596,11201
1007600,4/24/2023 10:41,25,1Kg,1,1Kg,7599,1002,599,11205
1007628,4/24/2023 10:41,25,1Kg,1,1Kg,7627,1002,5,11272
1007651,4/24/2023 10:41,25,1Kg,1,1Kg,7650,1002,28,11296
1007666,4/24/2023 10:41,25,1Kg,1,1Kg,7665,1002,43,11311
1007851,4/24/2023 10:41,25,1Kg,1,1Kg,7850,1002,228,11226
1007852,4/24/2023 10:41,25,1Kg,1,1Kg,7851,1002,229,11231
1008162,4/24/2023 10:41,25,1Kg,1,1Kg,8161,1002,16,11056
1008168,4/24/2023 10:41,25,1Kg,1,1Kg,8167,1002,22,11081
1008175,4/24/2023 10:41,25,1Kg,1,1Kg,8174,1002,29,11138
1008179,4/24/2023 10:41,25,1Kg,1,1Kg,8178,1002,33,11159
1008183,4/24/2023 10:41,25,1Kg,1,1Kg,8182,1002,37,11168
1008192,4/24/2023 10:41,25,1Kg,1,1Kg,8191,1002,46,11183
1008203,4/24/2023 10:41,25,1Kg,1,1Kg,8202,1002,57,11209
1008372,4/24/2023 10:41,25,1Kg,1,1Kg,8371,1002,226,11300
1008373,4/24/2023 10:41,25,1Kg,1,1Kg,8372,1002,227,11301
1008381,4/24/2023 10:41,25,1Kg,1,1Kg,8380,1002,235,11309
1009346,4/24/2023 10:41,25,1Kg,1,1Kg,9345,1002,134,11317
1009888,4/24/2023 10:41,25,1Kg,1,1Kg,9887,1002,104,11233
1009904,4/24/2023 10:41,25,1Kg,1,1Kg,9903,1002,120,11274
1002925,4/24/2023 10:41,24.67,1Kg,1,1Kg,2924,1001,924,11204
1006419,4/24/2023 10:41,24.67,1Kg,1,1Kg,6418,1002,418,11237
1007180,4/24/2023 10:41,24.67,1Kg,1,1Kg,7179,1002,179,11302
1009905,4/24/2023 10:41,24.67,1Kg,1,1Kg,9904,1002,121,11275
1001213,4/24/2023 10:41,24.53,1Kg,1,1Kg,1212,1001,212,11080
1007838,4/24/2023 10:41,24.53,1Kg,1,1Kg,7837,1002,215,11203
1000128,4/24/2023 10:41,24,1Kg,1,1Kg,127,1001,127,11056
1000136,4/24/2023 10:41,24,1Kg,1,1Kg,135,1001,135,11087
1000137,4/24/2023 10:41,24,1Kg,1,1Kg,136,1001,136,11097
1000139,4/24/2023 10:41,24,1Kg,1,1Kg,138,1001,138,11116
1000168,4/24/2023 10:41,24,1Kg,1,1Kg,167,1001,167,11208
1000306,4/24/2023 10:41,24,1Kg,1,1Kg,305,1001,305,11250
1000932,4/24/2023 10:41,24,1Kg,1,1Kg,931,1001,931,11291
1000935,4/24/2023 10:41,24,1Kg,1,1Kg,934,1001,934,11294
1001019,4/24/2023 10:41,24,1Kg,1,1Kg,1018,1001,18,11232
1001021,4/24/2023 10:41,24,1Kg,1,1Kg,1020,1001,20,11235
1001096,4/24/2023 10:41,24,1Kg,1,1Kg,1095,1001,95,11087
1001132,4/24/2023 10:41,24,1Kg,1,1Kg,1131,1001,131,11215
1001224,4/24/2023 10:41,24,1Kg,1,1Kg,1223,1001,223,11157
1002937,4/24/2023 10:41,24,1Kg,1,1Kg,2936,1001,936,11226
1006330,4/24/2023 10:41,24,1Kg,1,1Kg,6329,1002,329,11289
1006407,4/24/2023 10:41,24,1Kg,1,1Kg,6406,1002,406,11211
1006593,4/24/2023 10:41,24,1Kg,1,1Kg,6592,1002,592,11315
1006600,4/24/2023 10:41,24,1Kg,1,1Kg,6599,1002,599,11008
1006603,4/24/2023 10:41,24,1Kg,1,1Kg,6602,1002,602,11034
1006604,4/24/2023 10:41,24,1Kg,1,1Kg,6603,1002,603,11046
1006931,4/24/2023 10:41,24,1Kg,1,1Kg,6930,1002,930,11293
1007386,4/24/2023 10:41,24,1Kg,1,1Kg,7385,1002,385,11268
1007630,4/24/2023 10:41,24,1Kg,1,1Kg,7629,1002,7,11274
1007635,4/24/2023 10:41,24,1Kg,1,1Kg,7634,1002,12,11280
1007680,4/24/2023 10:41,24,1Kg,1,1Kg,7679,1002,57,11034
1007681,4/24/2023 10:41,24,1Kg,1,1Kg,7680,1002,58,11046
1007858,4/24/2023 10:41,24,1Kg,1,1Kg,7857,1002,235,11242
1008551,4/24/2023 10:41,24,1Kg,1,1Kg,8550,1002,405,11194
1008588,4/24/2023 10:41,24,1Kg,1,1Kg,8587,1002,442,11275
1009919,4/24/2023 10:41,24,1Kg,1,1Kg,9918,1002,135,11290
1001284,4/24/2023 10:41,23.87,1Kg,1,1Kg,1283,1001,283,11283
1000924,4/24/2023 10:41,23.75,1Kg,1,1Kg,923,1001,923,11283
1001220,4/24/2023 10:41,23.75,1Kg,1,1Kg,1219,1001,219,11134
1001229,4/24/2023 10:41,23.75,1Kg,1,1Kg,1228,1001,228,11168
1001236,4/24/2023 10:41,23.75,1Kg,1,1Kg,1235,1001,235,11180
1007622,4/24/2023 10:41,23.75,1Kg,1,1Kg,7621,1002,621,11259
1007841,4/24/2023 10:41,23.75,1Kg,1,1Kg,7840,1002,218,11206
1007861,4/24/2023 10:41,23.75,1Kg,1,1Kg,7860,1002,238,11253
1007865,4/24/2023 10:41,23.75,1Kg,1,1Kg,7864,1002,242,11264
1000109,4/24/2023 10:41,23.5,1Kg,1,1Kg,108,1001,108,11308
1000266,4/24/2023 10:41,23.5,1Kg,1,1Kg,265,1001,265,11163
1006560,4/24/2023 10:41,23.5,1Kg,1,1Kg,6559,1002,559,11282
1007233,4/24/2023 10:41,23.5,1Kg,1,1Kg,7232,1002,232,11180
1007857,4/24/2023 10:41,23.5,1Kg,1,1Kg,7856,1002,234,11238
1001413,4/24/2023 10:41,23.4,1Kg,1,1Kg,1412,1001,412,11292
1001469,4/24/2023 10:41,23.4,1Kg,1,1Kg,1468,1001,468,11168
1008178,4/24/2023 10:41,23.4,1Kg,1,1Kg,8177,1002,32,11157
1008205,4/24/2023 10:41,23.4,1Kg,1,1Kg,8204,1002,59,11214
1000310,4/24/2023 10:41,23.33,1Kg,1,1Kg,309,1001,309,11262
1007388,4/24/2023 10:41,23.33,1Kg,1,1Kg,7387,1002,387,11272
1002935,4/24/2023 10:41,23.08,1Kg,1,1Kg,2934,1001,934,11219
1009909,4/24/2023 10:41,23.08,1Kg,1,1Kg,9908,1002,125,11280
1000133,4/24/2023 10:41,23,1Kg,1,1Kg,132,1001,132,11080
1000485,4/24/2023 10:41,23,1Kg,1,1Kg,484,1001,484,11028
1000612,4/24/2023 10:41,23,1Kg,1,1Kg,611,1001,611,11078
1000614,4/24/2023 10:41,23,1Kg,1,1Kg,613,1001,613,11081
1000628,4/24/2023 10:41,23,1Kg,1,1Kg,627,1001,627,11167
1006597,4/24/2023 10:41,23,1Kg,1,1Kg,6596,1002,596,11319
1007002,4/24/2023 10:41,23,1Kg,1,1Kg,7001,1002,1,11204
1007286,4/24/2023 10:41,23,1Kg,1,1Kg,7285,1002,285,11288
1007964,4/24/2023 10:41,23,1Kg,1,1Kg,7963,1002,341,11211
1007966,4/24/2023 10:41,23,1Kg,1,1Kg,7965,1002,343,11215
1000016,4/24/2023 10:41,22.86,1Kg,1,1Kg,15,1001,15,11087
1007127,4/24/2023 10:41,22.86,1Kg,1,1Kg,7126,1002,126,11211
1000910,4/24/2023 10:41,22.8,1Kg,1,1Kg,909,1001,909,11262
1000915,4/24/2023 10:41,22.8,1Kg,1,1Kg,914,1001,914,11273
1000922,4/24/2023 10:41,22.8,1Kg,1,1Kg,921,1001,921,11281
1000926,4/24/2023 10:41,22.8,1Kg,1,1Kg,925,1001,925,11285
1000996,4/24/2023 10:41,22.8,1Kg,1,1Kg,995,1001,995,11180
1000997,4/24/2023 10:41,22.8,1Kg,1,1Kg,996,1001,996,11182
1001002,4/24/2023 10:41,22.8,1Kg,1,1Kg,1001,1001,1,11196
1001008,4/24/2023 10:41,22.8,1Kg,1,1Kg,1007,1001,7,11208
1001174,4/24/2023 10:41,22.8,1Kg,1,1Kg,1173,1001,173,11293
1007610,4/24/2023 10:41,22.8,1Kg,1,1Kg,7609,1002,609,11225
1007613,4/24/2023 10:41,22.8,1Kg,1,1Kg,7612,1002,612,11232
1007624,4/24/2023 10:41,22.8,1Kg,1,1Kg,7623,1002,1,11262
1007626,4/24/2023 10:41,22.8,1Kg,1,1Kg,7625,1002,3,11268
1007797,4/24/2023 10:41,22.8,1Kg,1,1Kg,7796,1002,174,11008
1008487,4/24/2023 10:41,22.8,1Kg,1,1Kg,8486,1002,341,11295
1008489,4/24/2023 10:41,22.8,1Kg,1,1Kg,8488,1002,343,11297
1008498,4/24/2023 10:41,22.8,1Kg,1,1Kg,8497,1002,352,11306
1008510,4/24/2023 10:41,22.8,1Kg,1,1Kg,8509,1002,364,11318
1001062,4/24/2023 10:41,22.61,1Kg,1,1Kg,1061,1001,61,11301
1008533,4/24/2023 10:41,22.61,1Kg,1,1Kg,8532,1002,387,11150
1000076,4/24/2023 10:41,22.5,1Kg,1,1Kg,75,1001,75,11274
1000167,4/24/2023 10:41,22.5,1Kg,1,1Kg,166,1001,166,11206
1006331,4/24/2023 10:41,22.5,1Kg,1,1Kg,6330,1002,330,11290
1006411,4/24/2023 10:41,22.5,1Kg,1,1Kg,6410,1002,410,11218
1006476,4/24/2023 10:41,22.5,1Kg,1,1Kg,6475,1002,475,11318
1007379,4/24/2023 10:41,22.5,1Kg,1,1Kg,7378,1002,378,11248
1000545,4/24/2023 10:41,22.25,1Kg,1,1Kg,544,1001,544,11248
1007171,4/24/2023 10:41,22.25,1Kg,1,1Kg,7170,1002,170,11293
1000086,4/24/2023 10:41,22,1Kg,1,1Kg,85,1001,85,11285
1000100,4/24/2023 10:41,22,1Kg,1,1Kg,99,1001,99,11299
1000121,4/24/2023 10:41,22,1Kg,1,1Kg,120,1001,120,11000
1000129,4/24/2023 10:41,22,1Kg,1,1Kg,128,1001,128,11059
1000156,4/24/2023 10:41,22,1Kg,1,1Kg,155,1001,155,11180
1000191,4/24/2023 10:41,22,1Kg,1,1Kg,190,1001,190,11264
1000206,4/24/2023 10:41,22,1Kg,1,1Kg,205,1001,205,11285
1000267,4/24/2023 10:41,22,1Kg,1,1Kg,266,1001,266,11166
1000279,4/24/2023 10:41,22,1Kg,1,1Kg,278,1001,278,11185
1000293,4/24/2023 10:41,22,1Kg,1,1Kg,292,1001,292,11217
1000298,4/24/2023 10:41,22,1Kg,1,1Kg,297,1001,297,11231
1000308,4/24/2023 10:41,22,1Kg,1,1Kg,307,1001,307,11259
1000363,4/24/2023 10:41,22,1Kg,1,1Kg,362,1001,362,11008
1000619,4/24/2023 10:41,22,1Kg,1,1Kg,618,1001,618,11116
1000688,4/24/2023 10:41,22,1Kg,1,1Kg,687,1001,687,11287
1000896,4/24/2023 10:41,22,1Kg,1,1Kg,895,1001,895,11225
1001268,4/24/2023 10:41,22,1Kg,1,1Kg,1267,1001,267,11259
1006254,4/24/2023 10:41,22,1Kg,1,1Kg,6253,1002,253,11081
1006385,4/24/2023 10:41,22,1Kg,1,1Kg,6384,1002,384,11167
1006404,4/24/2023 10:41,22,1Kg,1,1Kg,6403,1002,403,11206
1006573,4/24/2023 10:41,22,1Kg,1,1Kg,6572,1002,572,11295
1006594,4/24/2023 10:41,22,1Kg,1,1Kg,6593,1002,593,11316
1007280,4/24/2023 10:41,22,1Kg,1,1Kg,7279,1002,279,11282
1007296,4/24/2023 10:41,22,1Kg,1,1Kg,7295,1002,295,11298
1007350,4/24/2023 10:41,22,1Kg,1,1Kg,7349,1002,349,11180
1007355,4/24/2023 10:41,22,1Kg,1,1Kg,7354,1002,354,11195
1007385,4/24/2023 10:41,22,1Kg,1,1Kg,7384,1002,384,11264
1007398,4/24/2023 10:41,22,1Kg,1,1Kg,7397,1002,397,11283
1007608,4/24/2023 10:41,22,1Kg,1,1Kg,7607,1002,607,11218
1007999,4/24/2023 10:41,22,1Kg,1,1Kg,7998,1002,376,11284
1000271,4/24/2023 10:41,21.88,1Kg,1,1Kg,270,1001,270,11172
1000938,4/24/2023 10:41,21.7,1Kg,1,1Kg,937,1001,937,11297
1007631,4/24/2023 10:41,21.7,1Kg,1,1Kg,7630,1002,8,11275
1000207,4/24/2023 10:41,21.67,1Kg,1,1Kg,206,1001,206,11286
1006401,4/24/2023 10:41,21.67,1Kg,1,1Kg,6400,1002,400,11203
1000314,4/24/2023 10:41,21.54,1Kg,1,1Kg,313,1001,313,11272
1007397,4/24/2023 10:41,21.54,1Kg,1,1Kg,7396,1002,396,11282
1000933,4/24/2023 10:41,21.5,1Kg,1,1Kg,932,1001,932,11292
1007627,4/24/2023 10:41,21.5,1Kg,1,1Kg,7626,1002,4,11269
1000049,4/24/2023 10:41,21.43,1Kg,1,1Kg,48,1001,48,11209
1006425,4/24/2023 10:41,21.43,1Kg,1,1Kg,6424,1002,424,11259
1007240,4/24/2023 10:41,21.43,1Kg,1,1Kg,7239,1002,239,11201
1000032,4/24/2023 10:41,21.33,1Kg,1,1Kg,31,1001,31,11173
1000034,4/24/2023 10:41,21.33,1Kg,1,1Kg,33,1001,33,11176
1000346,4/24/2023 10:41,21.33,1Kg,1,1Kg,345,1001,345,11305
1000351,4/24/2023 10:41,21.33,1Kg,1,1Kg,350,1001,350,11310
1000455,4/24/2023 10:41,21.33,1Kg,1,1Kg,454,1001,454,11294
1000459,4/24/2023 10:41,21.33,1Kg,1,1Kg,458,1001,458,11298
1006902,4/24/2023 10:41,21.33,1Kg,1,1Kg,6901,1002,901,11248
1006905,4/24/2023 10:41,21.33,1Kg,1,1Kg,6904,1002,904,11259
1006912,4/24/2023 10:41,21.33,1Kg,1,1Kg,6911,1002,911,11273
1007154,4/24/2023 10:41,21.33,1Kg,1,1Kg,7153,1002,153,11275
1007155,4/24/2023 10:41,21.33,1Kg,1,1Kg,7154,1002,154,11277
1007530,4/24/2023 10:41,21.33,1Kg,1,1Kg,7529,1002,529,11295
1007533,4/24/2023 10:41,21.33,1Kg,1,1Kg,7532,1002,532,11298
1007561,4/24/2023 10:41,21.33,1Kg,1,1Kg,7560,1002,560,11046
1000114,4/24/2023 10:41,21.25,1Kg,1,1Kg,113,1001,113,11313
1000236,4/24/2023 10:41,21.25,1Kg,1,1Kg,235,1001,235,11315
1000249,4/24/2023 10:41,21.25,1Kg,1,1Kg,248,1001,248,11059
1001239,4/24/2023 10:41,21.25,1Kg,1,1Kg,1238,1001,238,11185
1006562,4/24/2023 10:41,21.25,1Kg,1,1Kg,6561,1002,561,11284
1006702,4/24/2023 10:41,21.25,1Kg,1,1Kg,6701,1002,701,11304
1007213,4/24/2023 10:41,21.25,1Kg,1,1Kg,7212,1002,212,11087
1007869,4/24/2023 10:41,21.25,1Kg,1,1Kg,7868,1002,246,11273
1000027,4/24/2023 10:41,21,1Kg,1,1Kg,26,1001,26,11166
1000047,4/24/2023 10:41,21,1Kg,1,1Kg,46,1001,46,11206
1000083,4/24/2023 10:41,21,1Kg,1,1Kg,82,1001,82,11282
1000177,4/24/2023 10:41,21,1Kg,1,1Kg,176,1001,176,11226
1000179,4/24/2023 10:41,21,1Kg,1,1Kg,178,1001,178,11232
1000201,4/24/2023 10:41,21,1Kg,1,1Kg,200,1001,200,11280
1000218,4/24/2023 10:41,21,1Kg,1,1Kg,217,1001,217,11297
1000230,4/24/2023 10:41,21,1Kg,1,1Kg,229,1001,229,11309
1000243,4/24/2023 10:41,21,1Kg,1,1Kg,242,1001,242,11008
1000311,4/24/2023 10:41,21,1Kg,1,1Kg,310,1001,310,11264
1000313,4/24/2023 10:41,21,1Kg,1,1Kg,312,1001,312,11269
1000367,4/24/2023 10:41,21,1Kg,1,1Kg,366,1001,366,11046
1000415,4/24/2023 10:41,21,1Kg,1,1Kg,414,1001,414,11219
1002930,4/24/2023 10:41,21,1Kg,1,1Kg,2929,1001,929,11211
1006400,4/24/2023 10:41,21,1Kg,1,1Kg,6399,1002,399,11201
1006415,4/24/2023 10:41,21,1Kg,1,1Kg,6414,1002,414,11231
1006424,4/24/2023 10:41,21,1Kg,1,1Kg,6423,1002,423,11253
1006624,4/24/2023 10:41,21,1Kg,1,1Kg,6623,1002,623,11166
1006696,4/24/2023 10:41,21,1Kg,1,1Kg,6695,1002,695,11298
1006847,4/24/2023 10:41,21,1Ea,3,1Ea,6846,1002,846,11063
1007150,4/24/2023 10:41,21,1Kg,1,1Kg,7149,1002,149,11269
1007207,4/24/2023 10:41,21,1Kg,1,1Kg,7206,1002,206,11063
1007394,4/24/2023 10:41,21,1Kg,1,1Kg,7393,1002,393,11279
1007396,4/24/2023 10:41,21,1Kg,1,1Kg,7395,1002,395,11281
1007400,4/24/2023 10:41,21,1Kg,1,1Kg,7399,1002,399,11285
1009911,4/24/2023 10:41,21,1Kg,1,1Kg,9910,1002,127,11282
1001270,4/24/2023 10:41,20.95,1Kg,1,1Kg,1269,1001,269,11262
1006933,4/24/2023 10:41,20.83,1Kg,1,1Kg,6932,1002,932,11295
1001032,4/24/2023 10:41,20.6,1Kg,1,1Kg,1031,1001,31,11268
1007695,4/24/2023 10:41,20.6,1Kg,1,1Kg,7694,1002,72,11138
1000157,4/24/2023 10:41,20.5,1Kg,1,1Kg,156,1001,156,11182
1006935,4/24/2023 10:41,20.5,1Kg,1,1Kg,6934,1002,934,11297
1000301,4/24/2023 10:41,20.45,1Kg,1,1Kg,300,1001,300,11235
1007380,4/24/2023 10:41,20.45,1Kg,1,1Kg,7379,1002,379,11250
1000589,4/24/2023 10:41,20.42,1Kg,1,1Kg,588,1001,588,11308
1007947,4/24/2023 10:41,20.42,1Kg,1,1Kg,7946,1002,324,11174
1000008,4/24/2023 10:41,20,1Kg,1,1Kg,7,1001,7,11056
1000012,4/24/2023 10:41,20,1Kg,1,1Kg,11,1001,11,11078
1000017,4/24/2023 10:41,20,1Kg,1,1Kg,16,1001,16,11097
1000050,4/24/2023 10:41,20,1Kg,1,1Kg,49,1001,49,11211
1000095,4/24/2023 10:41,20,1Kg,1,1Kg,94,1001,94,11294
1000101,4/24/2023 10:41,20,1Kg,1,1Kg,100,1001,100,11300
1000110,4/24/2023 10:41,20,1Kg,1,1Kg,109,1001,109,11309
1000142,4/24/2023 10:41,20,1Kg,1,1Kg,141,1001,141,11150
1000151,4/24/2023 10:41,20,1Kg,1,1Kg,150,1001,150,11172
1000184,4/24/2023 10:41,20,1Kg,1,1Kg,183,1001,183,11242
1000192,4/24/2023 10:41,20,1Kg,1,1Kg,191,1001,191,11268
1000228,4/24/2023 10:41,20,1Kg,1,1Kg,227,1001,227,11307
1000235,4/24/2023 10:41,20,1Kg,1,1Kg,234,1001,234,11314
1000248,4/24/2023 10:41,20,1Kg,1,1Kg,247,1001,247,11056
1000265,4/24/2023 10:41,20,1Kg,1,1Kg,264,1001,264,11159
1000268,4/24/2023 10:41,20,1Kg,1,1Kg,267,1001,267,11167
1000283,4/24/2023 10:41,20,1Kg,1,1Kg,282,1001,282,11201
1000364,4/24/2023 10:41,20,1Kg,1,1Kg,363,1001,363,11025
1000365,4/24/2023 10:41,20,1Kg,1,1Kg,364,1001,364,11028
1000366,4/24/2023 10:41,20,1Kg,1,1Kg,365,1001,365,11034
1000430,4/24/2023 10:41,20,1Kg,1,1Kg,429,1001,429,11262
1000431,4/24/2023 10:41,20,1Kg,1,1Kg,430,1001,430,11264
1000433,4/24/2023 10:41,20,1Kg,1,1Kg,432,1001,432,11269
1000472,4/24/2023 10:41,20,1Kg,1,1Kg,471,1001,471,11311
1000564,4/24/2023 10:41,20,1Kg,1,1Kg,563,1001,563,11283
1000601,4/24/2023 10:41,20,1Kg,1,1Kg,600,1001,600,11000
1000621,4/24/2023 10:41,20,1Kg,1,1Kg,620,1001,620,11138
1000913,4/24/2023 10:41,20,1Kg,1,1Kg,912,1001,912,11269
